Event_ID,Exact_Date,Master_Location,Primary_Figure,Subject_Action,Summary_Text,Details_Evidence,Artifact_Refs,Social_Weight
E1944_020,1944.夏,重慶,,紀游,夏，爲秦更年作《江淮紀游圖》。,自題：“曩游江淮，嘗喜京口諸山，扁舟往還，不忍舍去。兹圖一角，寄奉嬰闇先生博粲。甲申之夏，賓虹時年八十一。”...,江淮紀游圖,7
E1944_021,1944.夏,重慶,,鑒賞,夏，為雪廬畫社導師金禹民題《印存》。,8月，《華北新報》舉行題爲《改良國畫問題之檢討》筆談，應邀者尚有藝專校長王石之、京華美院院長邱石冥、中國畫學研究會會長周肇祥、師範大學工藝系國畫教授胡佩衡。面對所謂“大東亞戰争進入决戰時期”，“日本畫家先後組織報國團體”，“我國畫家，迄未有如彼舉動”，提出諸如“古時有《灌娘突圍》、《風塵三俠》諸圖傳為名作，今人是否亦能以《洛陽血戰》、《衡陽殺敵》爲題而有所創作”等“問題”，撰文大氣凜然地予以擯斥。 《紙上座談·改良國畫問題之檢討》：“（前略）一、國畫是否可以改為合乎時代題材之藝術品？黄賓虹：‘自來豹祥羊，假借讀《易》，騶虞麟趾，比興言《詩》。《易》先以圖，《詩》中有畫。圖畫之作，文極至也。合乎時代命題，宜如趙武靈王胡服，吳宫中教美人戰等目，務期臻於古雅。否則胸無書卷，意少涵蓄，則必不衫不履，搬東移西，一切惡態怪狀之物闌入其間，便失中國原有畫之宗旨，望之令人生厭，求如白話之通俗、電影之近情，尚不易得。曩見故宫南遷畫卷，一庸史作《清明上河圖》，所繪汴梁景物之盛，仕宦臣僚，農工商賈，城垣宫室，器用咸備，後贅新式洋槍隊一班，蛇足豈不可笑！’（餘略）二、古時有《灌娘突圍》、《風塵三俠》諸圖傳為名作，今人是否亦能以《洛陽血戰》、《衡陽殺敵》爲題而有所創作？黄賓虹：‘畫有六法，三曰應物寫形，四曰隨類傅采。作中國畫，取材時下景物，原無不可。唐畫分十三科，山水為首，界畫打底。趙松雪誡其子雍留意習界畫。當時父子皆以畫馬稱第一，值戎馬倉皇之際，淪材廄肆，其筆墨因爲貴族所贊賞。畫法古雅，宗尚唐宋，柯九思稱其從韋偃《暮江五馬圖》、裴寬《小馬圖》得來，心慕手追，不期而至，故能冠絶古今，留傳後世。’（餘略）三、倘仍用固有畫法，而取材用時下景物，有否不妥之處？（略）四、人物畫之改良，是否需要寫生功夫？（略）五、國立藝專國畫組現有畫人物寫生工作，是否合理？請示其利弊。（略）”（8月4日、11日、18日華北新報）...,印存 / 華北新報 / 改良國畫問題之檢討 / 灌娘突圍 / 風塵三俠 / 洛陽血戰 / 衡陽殺敵 / 紙上座談·改良國畫問題之檢討 / 易 / 詩 / 易 / 詩 / 清明上河圖 / 灌娘突圍 / 風塵三俠 / 洛陽血戰 / 衡陽殺敵 / 暮江五馬圖 / 小馬圖,7
E1944_022,1944.夏,重慶,,聘任,作畫贈四川友人方叔軒、鄧只淳，方叔軒覆書討教石濤畫論諸事。移到1946,方叔軒書：“賓虹先生麈次：昨奉惠書，如親謦欬，並荷賜近作，拜領之餘，丰神瀟灑，令人同作出塵之想。中國畫以理與神勝，不規規於形之下途，是其超越之處，宜乎博得近代學者之欣賞。弟邇來熟讀石濤《畫語録》，領會頗深。該語録析理精透，鎔鑄古今，可謂吾國論畫理之最精湛者，未悉高明以爲何如？關於石濤生平事實，如荷多所搜餉及指示其有關書物，俾我茅塞更開，則固幸之尤者耳。只淳畫幀已加緘寄去，附致拳拳，渠當有書來。現渠正作移居之計，如欲通函，請逕寄成都外南南虹藝職校，必不致也。併及，即頌道綏。弟方叔軒頓首。十月十四日。” 又：“賓虹先生道鑒：頃奉惠函，承示石濤身世，暨其畫品，並論及明清以來傑出作家，使我茅塞頓開，獲益匪淺，至以爲快。漸江外傳刻本及石溪鉛印本，既經行世，不識可使一覩爲快否？至石濤軼事，得先生數易其稿，且字數極多，度内容豐富，精萃備擷，豈可久藏，不令公諸同好？本校年來設有中國文化研究所，關於國畫亦在研究之列，如有創作，每樂刊介，可否將石濤軼事稿抄寄全份，或竟將原稿寄抄，以便印行。中國文化研究所每年均有彙刊一册，國内外圖書館均踴躍訂購，亦嘗印行專門著作單行本，尊處凡有撰著，一經見賜，定當災梨，以餉當代，度先生不爲不足與也。兹寄上該文化研究所最近所出彙刊第三集上册，尚希賜睞而有以教之，則幸甚也。專肅復謝，並頌道綏。弟方叔軒頓首。十月廿九日。” 按：方叔軒時任華西大學校長。《中國文化研究彙刊》，1941年9月創刊於成都。...,畫語録 / 中國文化研究彙刊,10
E1944_023,1944.秋,重慶,,書信,秋日，與門人朱硯因書，云咸同名人真蹟勝於明賢，“道咸畫學中興”論初具雛型。,與朱硯因書：“硯英都講有道：……入秋較凉，爲諸索筆墨者迫促，自朝至暮，無片刻之暇，默飛、冰清諸女弟亦未通訊，晤時希道念。高先生聞咯血已就痊，屢擬函候，忽忽又數月，友人來函知平安，至慰也。畫以多作多看為妙。咸同名手須辨真贋，勝於明賢。（取士夫之學人，不取簪纓之文人，切切分別。）惟南方虎丘、北方院體，俱以脫出是貴，非言粗細之外貌，而在筆墨之精神。順詢近佳。賓虹再拜。九月八日。” 按：高燮於春間咯血，不久即痊愈。見《吹萬樓文集》。...,吹萬樓文集,7
E1944_024,1944.10.25,重慶,,書信,10月25日重九日，作《風雨樓圖》横披寄贈鄧實。,自題：“風雨縈清夢，瀟瀟又值秋。還期江上棹，重訪讀書樓。甲申重九，寫博秋枚先生一笑，賓虹時年八十又一。”（1998年5月1日大公報，王伯敏提供。）...,風雨樓圖,7
E1944_025,1944.10,重慶,,紀游,10月，盟國節節勝利，侵華日軍處境日蹙，當此途窮之際，舉辦所謂“大陸决戰美展”（均為油畫與日本畫），三十日假北京飯店舉行“中日畫家懇談會”，與胡佩衡、陳半丁、邱石冥、蔣兆和等“被邀”出席。,...,,7
E1944_026,1944.11.03,重慶,,活动,11月3日，劉介一畫展在中山公園揭幕，為撰《劉介一畫展小言》，並出品附展。,報導：“劉介一（樵厂）畫展定今日在稷園水榭揭幕，精品山水、花卉百餘幅，均屬上選。劉氏經畫壇宿耆黄賓虹、陳半丁諸家慫恿，尚爲首次展覽，同時黄氏亦特選其得意作品參加同展，尤爲添色。”（11月3日華北新報） 又：“劉介一畫展自日前在公園舉行以來，連日參觀者極衆，老畫家黄賓虹曾在會場留連多時，讚不絶口。明日即將閉幕。”（11月6日華北新報） 《劉介一畫展小言》：“余初識劉君，時方讀《易》，與談《易》理甚愜，知其於岐黄之外，學術多所貫通。既而出所畫山水、花卉、人物觀之，具有兼長，不名一體。余因謂：《易》云‘可觀莫如木’，松柏如高人逸士，梧桐如文人學士，楊柳如才子佳人，其餘不可類舉，諸有可觀；松柏耐歲寒，甘寂寞，不與桃李争其芳艷。我輩作畫多用水墨，宜學高人逸夫，如松柏之勁健，尤當自强不息，何如？君深以爲然，因相過從，甚得也。唐畫大、小李將軍金碧樓臺，宋畫荆、關、董、巨濃黑如夜山，元明而後，漸入平淡；然大家名作，崇尚渾厚華滋，多宗唐宋。王孟津至謂學倪黄者，輕薄促弱，奄奄無生氣，故龔半千、惲香山、釋石溪、吳漁山，皆力求深厚，得於宋畫為多。劉君與拙筆同志師法宋人而變之，不自知其有合否也？”（11月10日華北新報）...,劉介一畫展小言 / 劉介一畫展小言 / 易 / 易 / 易,7
E1944_027,1944.11.11,重慶,,活动,11月11日，古物陳列所國畫研究院（館）師生畫展在中山公園水榭揭幕。,報導：“古物陳列所附設國畫研究館研究員，集得課餘之作二百餘幅，定於月之十一、十二、十三日假公園水榭公開展覽，並有該館導師黄賓虹、於非厂等諸人最近作品參加。”（11月2日華北新報）...,,7
E1944_028,1944.12.27,重慶,,活动,12月27日甲申十一月十三日，作畫賀王雪濤生日。,自題：“甲申十一月十三日，雪濤先生壽，予向。”（香港佳士得2005年秋拍圖錄）...,,7
E1944_029,1944.12.27,重慶,許承堯,活动,本年，老友許承堯惦念情殷，撰《憶賓虹》。,許承堯《憶賓虹》：“近代畫家，劬學者鮮，如蜀中張善孖、大千兄弟畫絶工，恨無文學潤色之。又如夏吷庵、黄公渚諸輩，文學斐然，旁通繪事，卒未造極。惟吾鄉賓虹老人，終身治古文奇字，多識周秦制作，亦卓然成一家，求之近代畫師，實未見其偶，此非余阿私之言也。大千論賓虹所長曰：‘識字第一，畫第二。’余未敢妄評，但知賓虹篆刻，亦極奇古，篆書時爲之，刻印不輕作。賓虹以吾言北中風土佳，晚歲忽發興居北，遭離世難不能歸，今年八十又一，可念也。”（《許疑盦先生年譜（初稿）》）...,憶賓虹 / 憶賓虹 / 許疑盦先生年譜（初稿）,10
E1944_030,1944.12.27,重慶,,活动,本年，作畫郵贈汪勗予。,自題：“畫之氣韻在於筆墨，米虎兒力能扛鼎，黄涪翁强挽萬牛，洵爲千古名論。王阮亭謂新安宗尚倪、黄，以漸江開其先路，余見漸師真蹟，用筆無不力大於身，故墨法尤見罨潤。擬郵勗予世兄大雅博粲。賓虹甲申年八十又一。” 按：汪勗予，名克劭，汪采白子，杭州國立藝專教授。...,,7
E1945_001,1945.春,重慶,,活动,物價陡漲，生計窘迫，春節自訂潤例。,《虹盧潤例》：“堂幅、屏幅，每方尺二百元。扇面、手卷、册頁，按方尺計。設色、雙款加倍，題跋、點格另議。潤資先惠，立索不應。乙酉元旦訂。” 按：1944年10月25日《華北新報·畫家們的苦惱》詳列繪畫用品狂漲情况：一張六吉料半紙九元（前四分），礬棉連十元，煮硾宣十三元，小白雲（筆）十三元，蟹爪（筆）七元（前四分）。...,虹盧潤例 / 華北新報·畫家們的苦惱,7
E1945_002,1945.01,重慶,許承堯,書信,1月，應許承堯爲其子女家楫、家華寄舊日畫稿作臨習範本之請，選十二幀臨古畫稿贈之。,許承堯《題黄賓虹畫稿四首》：“愁絶潭濱老畫師，冥鴻天末渺歸期。年年溪上春花發，又是烘茶煮筍時。國門煙樹八年寒，春涙零星老漸乾。多少鱮魴消息斷，海濱閑煞釣魚竿。忽忽興亡點筆中，江山收拾術誰工？含毫審睇應回首，水墨相濡總未融。風雪埋頭耐討尋，寂寥陌巷一燈深。屏除萬事成孤悦，癖古何知更有今？” 許承堯書：“賓虹老兄左右：多年未與公通問，世事阻隔，無可奈何，然此心無時不馳繫左右。……弟近年喜一切如昔，粥書爲活，所入足供食用。回徽後所出一子家楫（字航先）、一女家華（字聞復），俱長成，俱學畫，筆致楚楚，惜公隔遠，不能使列門牆，得稍窺美富爲悵悵耳。……公舊日畫稿能寄賜少許與楫、華否？手此，敬請歲安。弟許芚上。十二月廿二日。” 按：許家華《跋黄賓虹手迹畫稿十二幀》云：“此册畫稿十二幅是黄賓虹大師1944年應先父許際唐公函求，自北京寄歙縣贈給我們學畫山水用的。”然該跋將其父信繫於癸未年，顯然自相矛盾。癸未（1943）黄賓虹八十歲，許承堯有賀詩，而此信云“多年未與公通問”，又云“近年喜一切如昔”，與繫於癸未（1943）年的説法不相合。《疑庵詩》亦將題詩排於《甲申除夕》之前，所以，以許信寫於1944年12月22日，黄畫寄於1945年初，許於同年2月12日（甲申除夕）之前得畫稿而題詩爲妥。...,題黄賓虹畫稿四首 / 跋黄賓虹手迹畫稿十二幀 / 疑庵詩 / 甲申除夕,10
E1945_003,1945.02.20,重慶,,聘任,2月20日，聘赫寵恩律師代理一切事宜。,按：據《雜記》，但未署年，姑繫於此。聘任代理律師證書底稿：“聘任人黄賓虹，年事益高，精力漸減，各部門古著（？），既忙殊甚，海内外屬作筆、作復，尺盈累案，晝夜清理，猶苦時短。對於舉凡室内外事故，間尤無暇顧及，兹因耑書延聘赫寵恩律師擔任常年法律顧問，嗣後倘有故意以身試法，侵害本人生命財産、名譽自由、加工著述並其他一切法益，或冒名書畫、僞製印鑒等等不法行爲者之時，概由赫君代爲依法訴追，而盡責保障之。”（查永玲《傳統與革新的集大成者黄賓虹》）...,雜記 / 傳統與革新的集大成者黄賓虹,10
E1945_004,1945.春,重慶,,活动,1947年春，應方叔軒請，爲作山水横披。,方叔軒書：“賓公道右：時節仲冬，北地冰霜，遥想松鶴之姿，歲寒彌茂，爲禱爲祝。前者奉寄此校文化研究所彙刊一册，藉請教益，度當獲覽，承賜兩札，攄論精偉，於清湘老人平生，言之尤確，次第諸家，咸歸至當，足息藝苑悠悠之口，感佩極矣。敬擬付之裝池，成一行卷，至願乞大筆更一濡染，賜作山水横幅以爲表題，庶以永作寶，質之百世，不情之請，所恃厚愛，知長者不（以）爲貪也。矮紙一幅附奉，專此，肅叩杖履百福。後學方叔軒頓首。十二月五日。”（1946年） 又：“賓公道右：奉讀上月手書，待石溪佚聞册未至，稽復爲罪。大論卓然，高視昔賢，次第二石，允歸至當，徴形器於邃古，識消息於山川，畫品文學，兩臻極地，至仰至仰。擬並前書同付裝池，曾乞賜作横幅小山水，以爲引首，二美既儷，誠藝苑之鴻寶矣。巴蜀王印極古茂可愛，考斷確無以易，沫王諸印，得續示尤感。尊筆嚮慕者，此間頗多，希便示潤例，庶得依以進求也。祗頌道安。後學方叔軒頓首。二月廿六日。” 又：“賓公道右：適奉手教，暨惠畫横幅、石溪事蹟、沫王印拓、畫例數紙，俱拜領。故國山川，望之暢然，然非我鄉賢，其孰能見厚如此，感戴極矣。待裝池後，更擬遍徵當世名流題詠，以廣兹勝緣，不徒自珍秘已也。畫例已分屬知好流佈，知注並聞。春寒，伏冀壽重不具。祗頌道綏。後輩方叔軒頓首。三月廿一日。”...,,7
E1945_005,1945.春,重慶,,書信,春，以陽朔山水十二幀寄贈陳叔通。,陳叔通與黄用明書：“用明吾兄：……即如八十二歲（歲在乙酉）贈我陽朔山水十二幀，自云自癸未歷數寒暑成，陽朔山水畫册十二幀，歷三年之久，可入年譜。……即頌春祺。叔通，十一日。”...,,7
E1945_006,1945.04.28,重慶,,活动,4月28日，趙叔孺病逝。,...,,7
E1945_007,1945.06.19,重慶,傅雷,活动,6月19日，傅雷接獲為其友所作畫，回信感謝，並加評論，轉達陳陶遺的問候。,傅雷書：“賓虹老先生座右：頃奉手教，並大作三幀。連日梅雨傾盆三晝夜不止，而尊件遞到時，居然毫無損害，可見天地間瑰寶，冥冥中自有神靈呵護也。《擬古》一作，柔和蒼潤，尤得元人神髓。另幅有長題論唐宋人染雲煙者，筆飛墨舞，生氣溢於紙外，想見吾公精神勁爽，元氣淋漓，非特為敝友得獲至寶慶賀，亦且為先生道履矍鑠，壽登大考而私心竊喜。海上自前歲畫會後，知公者益衆，每轉輾屬求，晚輒以是否真好為標準，以定承諾，若冒名風雅、徒擁多金之輩，往往拒之，竊以為先生之藝之道，殊不值為此儕浪費也。敝處往來賓客，類有灼見，故朋儕浼求，不忍堅拒，惟屢屢干凟。深恐過勞清神，且所賜諸作皆傳世之寶，深恨無以圖報耳。海上月來米價飛騰，曾達每石百萬高峰，可畏可畏！友人前得北平家報，謂華北邇來日用品跌價至一半者甚多，聞之不勝羨羨。南北匯兌官家計者，必須由中央銀行審察核准，故敝處第二次擬匯之三仟元，迄今未能寄出，若以黑市計，則每聯幣合中鈔十二元，較官價高出一倍以上，大致最近期內，除第二批之三仟聯幣外，尚有萬元匯奉。上月十七日匯出之三仟元諒以收到，便懇示知。前晤陳陶老（按：陳陶遺），問及吾公近狀，並囑代為致意。渠對於當年《國粹學報》猶津津樂道，似不勝緬懷。前函所云北京董立言在申開會，結果虧折，定價過昂，實為主因也。耑此布復，並代敝友鄭重道謝，伏維垂察，並候道綏不一。後學傅雷拜上。六·十九。（春草兄自刻印譜，聞將寄呈法政，並請賜序云云。）” 按：傅雷寫給譜主信均存浙江省博物館，惟獨此信流落市場。...,擬古 / 國粹學報,10
E1945_008,1945.夏,重慶,,鑒賞,夏，作山水册八开，分别掇前人畫論題之。,自題山水册：“軒冕古賢，巖穴上士，畫有氣韻，自異衆工。南齊謝赫論六法。賓虹。” 又：“六法之内，形似氣韻，二者爲先，華實並茂。後蜀歐陽炯論畫。賓虹。” 又：“高雅之情，一寄於畫，自古奇蹟，端在人品。宋郭若虚論氣韻。賓虹。” 又：“四時寒暑，晴雨晦明，即境而生，非徒積墨。顧凝遠論畫。賓虹。” 又：“虚實相生，董巨神髓，知其解者，旦暮遇之。惲南田論畫。賓虹。” 又：“米家畫法，虚中取氣，靈機活潑，超過唐人。王麓臺語。賓虹。” 又：“雲煙霧靄，天地真氣，蒼茫潤澤，筆墨得之。唐岱《繪事發微》。賓虹。” 又：“筆情墨趣，妙露天機，静者先知，稍縱即逝。張浦山論畫。乙酉之夏，賓虹。” 按：山水册为歙縣葉永康先生藏。...,繪事發微,7
E1945_009,1945.08,重慶,,聘任,8月，國立北京師範大學聘任為其教育學院工藝系講師，聘期一年。,聘書：“國立北京師範大學聘書。貧字第一二六號。茲敦聘執事為本大學教育學院工藝系講師。聘期自三十四年八月一日起，至三十五年七月三十一日止。此致黄賓虹先生。校長張爾康，院長祁森煥。中華民國三十四年八月□日。”...,,10
E1945_010,1945.08.14,重慶,,書信,8月14日，日本天皇發表“停戰詔書”，9月2日，日軍向盟國投降，9月9日，日軍岡村寧次簽署降書，向我國投降。聞訊如隔世重生，自刻“冰上鴻飛館”閒章，作南歸計。,按：承石谷風老人面告：賓老問我知不知道這方閒章的含義，見我一頭霧水，便說：這印語中“冰鴻”兩字是我的名字，我羈居舊京困於淪陷區整整八個年頭了，現在日本國投降，我重獲自由，可以像大雁一樣南飛了。...,,7
E1945_011,1945.10.16,重慶,,活动,10月16日，房東夏藍田具訟，催促遷出，由律師赫寵恩代訴。,《雜記》：“十月十六日，房東具訟，由律師代訴過堂，法官朱應中、書記劉錫璋。詰問房東電燈何以不算，即催出屋。” 《雜記·復房東》：“承示敝處退租，比即托友尋覓住宅，尚無相當房屋可賃，至為焦慮。……鄙人不商不宦，但知藝術救國，當仁不讓，惟義是取，手稿破紙，外無長物，所云廠傳雄資獲利，諒係市儈贋我，不滿慾望，任意誣蔑，例當追究，切不可信造謡。至已蒙寬展日期，在先房租應請飭取或代存銀行候取，斷不見少。謹以肅復。” 與黄居素：“居素吾兄大鑒：……近日百貨飛漲，此間白米合中儲幣三千左右一包，尚不易得，餓莩載道，傷心怵目。敝寓平善如恒，但因房産易主，擬有遷移。今得友商，可繼續加租照住，然已勞神不少。所幸零縑故紙，時有名人真蹟可見，聊以排悶。寫文作畫已無虛日，擇其遠道舊交先應之，研究畫法，得常通訊為幸。小册附奉。復候道綏。黄賓虹謹啟。”...,雜記 / 雜記·復房東,7
E1945_012,1945.10.16,重慶,,鑒賞,此際題龍樵山水圖。,題龍樵山水：“龍樵嘗從姜穎生學，為虞山畫派，而於王清暉尤逼肖。穎生少好文詞，喜效齊梁三唐詩賦。余遊九華，見其駢儷之作勒石佛殿廊廡間。近晤龍樵硯（？），穎生詩文毫不可得，而龍樵亦仙去。今觀此幀，不勝感慨。予向。” 齊白石題：“雲外山泉，樹杪樓閣，此間只合住神仙。白石獲見，遂題十四字，八十五歲。” 邵章題：“龍樵識余久，曾記乙丑年自在葉雅社為余作小幅山水，亦極遒勁之致，今不可得矣。覩此能無愴然！乙酉立冬，邵章。” 徐操題：“龍樵此作，或以早年為病，不知其畢生磅礴經營處，皆從是處得來，豈可以耳食自炫其賞哉！燕孫識。” 邢端題：“白雲深鎖萬株松，樓外青山更幾重。寄語凡工須斂手，人間何處覓雲從。龍樵畫師，近世之尺木也，時史殆難望其項背。今墓草已宿，撫此不勝潸然。乙酉初冬，新亭野史邢端。” 陳半丁題：“青山歷歷樹重重，寺在雲深第幾峰。此屋人家西（崦）樹下，夕陽長聽□時鐘。龍樵此作頗有廉州、耕煙之風。半丁老人。” 汪溶題：“龍樵用筆老辣，早歲效石谷，晚年師柴丈人。此乃其中年得意之作，所謂爐火純青，頗近廉州設色，誠不易得，珍重珍重。慎生識。” 於非廠題：“乙酉冬，于照獲觀並記。” 周肇祥題：“泉石蕭森，煙雲飛盪，頗憶大龍山中與龍樵同游時也，不勝感慨。退翁。” 吳鏡汀題：“嘗觀謙中師作畫於城西天仙庵，每喜自畫未竟之作，今（？）余着筆便成合作，因得傳授。覩此能不愴然 。熙曾謹識，時乙酉秋。” 按：此條錄自雅昌網，浙江佳寶2004年秋拍，未見圖版，其釋文有誤，存此待補。...,,7
E1945_013,1945.冬,重慶,,鑒賞,冬，與方藥雨畫齊陽罍全形精拓，陳邦懷題字。,自題：“齊陽罍。齊，古文濟通。方藥老畫楳，黄賓虹補竹。” 陳邦懷題：“□□□（手寫篆書）刻在脣后，余曾就原器觀之，今題於精拓全形之上，亦古緣也。乙酉歲冬，陳邦懷。”（雅昌網）...,,7
E1945_014,1945.冬,重慶,,活动,此際，作《財神圖》以諷刺貪官污吏。,自題：“麵團團，鬍鬑鬑。金錢豹皮，坐擁顫氈，綠松石礦銅腥膻。時好古物一一兼，且問民間柴米鹽。千變萬化來毫尖，觀者勿笑吾不廉。乙酉，予向戲筆。”（私人藏） 按：此圖畫一財神打扮之輩以刺貪官，寓意匪淺。此際抗戰勝利，衆多“接受大員”來故都，他們中貪得無厭之徒，狂收暴斂，自飽私囊，兼及古董書畫。本圖刺之，不啻一篇政論。譜主畫人物圖素鮮，作漫畫人物更寡，此圖兼之矣。...,財神圖,7
E1946_001,1946.春,重慶,許承堯,活动,新春，為老友許承堯作水墨山水圖。,自題：“明啟禎間士夫畫，不讓元季諸賢，吾歙尤多傑起之作。余於李檀園最為心折，其得天趣勝也。丙戌，賓虹年八十又三。” 許承堯題：“賓叟晚歲作，氣韻蒼厚極矣。此意在檀園，絕去摹擬而神理自通，真玄詣也。芚叟。”（安徽省博物館藏）...,,10
E1946_002,1946.02,重慶,,活动,2月，黄萍蓀來信索畫，原贈之畫於八年離亂中失去。,黄萍蓀書：“賓虹先生道席：八年來，浪跡西南，破家三度，他不足惜，獨長者於我廿五年在杭剏《越風》雜誌時所賜一幀，衷心耿耿，無時或已。比還海上，貧病交困，誠恐一旦捐館舍不能瞑目。用是，不惴冒昧，謹再拜奉尺素座下，乞賞數筆，以遂瓣香，儻蒙一諾，幸甚幸甚。耑此，即頌道安。弟黄萍蓀頓首。二月十三日。另郵寄上拙編一册乞正。寓上海海格路六八八弄五號。”...,越風,7
E1946_003,1946.03.12,重慶,,活动,3月12日，故都文物研究會假中山公園董事會召開成立大會，推張繼、張半陶為正副理事長。應邀參與成立大會，並與齊白石、溥心畬、吳伯康、陳半丁、胡佩衡等攝影留念。,張半陶《故都文物研究會之經過及未來展望》：“……三十四年（1945）日本投降，兄弟自渝返平，即着手籌備，在北池子草垛胡同十二號設立籌備處，與北平耆宿名流許惠東、李蔭翹、齊白石、溥心畬、陳半丁、章一山、金息侯諸先生互相商討，積極規劃，起草章則，分別呈請（國民黨）市黨部社會局備案。本年春季，張溥泉先生來平宣撫，兄弟於晤面時談及本會宗旨及籌備經過，備承贊許，並促早日成立，以謀工作之條（開）展。及一切籌備就緒，乃於本年3月12日在中山公園董事會召開成立大會，故都文化界名流碩彦，幾全體出席，情緒至為熱烈。由兄弟報告成立經過後，當推選張溥泉先生及兄弟為正副理事長，本會遂正式成立。4月初旬，以草垛胡同舊址不敷應用，復擇定青年會後樓為會址，遷入辦公，同時並擬定計劃，積極展開工作。”（《故都旬刊》第3期）...,故都文物研究會之經過及未來展望 / 故都旬刊,7
E1946_004,1946.04.04,重慶,,活动,4月4日丙戌三月初三日上巳，張伯駒招為禊集，作《春山春水圖》橫披。,自題：“岣嶁曾經禹穴探，茂林修竹水迴環。右軍憂國心何極，霖雨蒼生賴謝安。 鴻寶陸機《平復帖》，張侯藏笈舊《清河》。晉人逸韻同瀟灑，歸詠春風樂事多。丙戌上巳，伯駒先生招為禊集，寫奉博笑。賓虹時年八十三。“（朵雲軒拍賣行2008年秋拍圖錄）...,春山春水圖 / 平復帖 / 清河,7
E1946_005,1946.04,重慶,,書信,4月，俞劍華自福建來滬，馳書問候。,俞劍華書：“賓老道長：久違麈教，並失函候，繫念之忱，與時俱深。每憶促膝談藝，吮墨作畫，前塵影事，恍如隔世矣。弟廿八年離滬，橐筆從戎，奔走東南者兩年，卅年入閩，任教暨大，以迄於今，僻處山城，孤陋寡聞，雖不廢筆墨，但無同道觀摩，殊鮮進境。三月中旬來滬，向校長辭去總務職務，將重理筆墨生活。以離滬日久，不免重起爐灶，甚費周章也。昨接丹林先生函雲，道長函中殷殷垂詢，具征關愛之深，感何可言。聞文斾不久南下，不知確否？承教之日，或將不遠矣。專此奉候，並頌道安。社弟俞劍華頓首。太太、少爺均此奉候。現暫寓菜市路美專。35年4月17日。”...,,7
E1946_006,1946.04,重慶,,書信,4月，鮑君白築讀書樓成，作《讀書樓圖》贈之。,與鮑君白書：“君白吾兄大鑒：……許芚老函稱二月病後近漸復元。日昨奉寄拙畫為高齋落成紀念，日內諒詧入也。此候文綏。賓虹拜上。四月卅日。” 自題：“君白學兄有道建讀書樓於豐樂上，因寫爲圖，以博一粲。丙戌，賓虹。” 按：鮑君白（1905—1951），名錫麟，號二溪。安徽寺人。1927年從黄賓虹學畫，1933年畢業於上海美專。工山水，亦善人物、花卉。畫風似漸江、查士標，黄賓虹、汪采白稱其爲新安派後起之秀。...,讀書樓圖,7
E1946_007,1946.04,重慶,傅雷,活动,百貨飛漲，時局日惡，心緒不寧，胸臆鬱塞，作畫愈加愈黑。,與傅雷書：“怒庵先生道席：……近來擬法唐敦煌發見，及宋元西北收藏名蹟，稍稍受其縛束，兼時事心緒不寧，胸臆鬱塞，每作一畫，竣工之後總覺不夠，愈加愈多，什居其九。……黄賓虹拜上。四月八日。”...,,10
E1946_008,1946.05.06,重慶,,活动,5月6日立夏，擬《富春山居圖》卷。,自題：“清暉言婁東王氏藏大癡《陡壑密林》，此擬《富（春）圖》，題‘甲寅春仲’。丙戌立夏臨。”...,富春山居圖 / 陡壑密林 / 富（春）圖,7
E1946_009,1946.夏,重慶,,活动,初夏，為黄居素作《海印盦圖卷》。,與黄居素書：“居素吾兄道鑒：昨誦手書，聆悉遷居馬閣山瀕海之屋，静養怡情。拙作小卷並‘海印盦’額，寄奉鑒評。篆係用舊紙，雖薄而墨尚潤而不枯，因未换去。數年兵亂中，所見宋元人真蹟，多齊魯晉豫舊家藏而散佚者，往往墨汁淋漓，以寄興趣，妙在筆力遒勁，肥不臃腫，瘦不枯羸，得其自然耳。……賓虹拜上。五月十一日。” 自題：《海印盦圖卷》：“逸響作清冷，山虛復水深。岧嶤一片石，海上有琴音。居素吾兄養疴澳門，枕山襟水，因寫海印盦圖，寄奉博粲，並系小詩，聊破岑寂。丙戌初夏，賓虹年八十又三。”...,海印盦圖卷 / 海印盦圖卷,7
